Date,Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating
03-12-2020,339-18-7061,Naypyitaw,Member,Female,Fashion accessories,92.98,2.00,9.30,195.26,Credit card,185.96,4.76,9.30,8.0
04-12-2020,359-90-3665,Mandalay,Member,Female,Fashion accessories,18.08,4.00,3.62,75.94,Credit card,72.32,4.76,3.62,9.5
05-12-2020,375-72-3056,Mandalay,Normal,Male,Sports and travel,63.06,3.00,9.46,198.64,Ewallet,189.18,4.76,9.46,7.0
06-12-2020,127-47-6963,Yangon,Normal,Male,Health and beauty,51.71,4.00,10.34,217.18,Credit card,206.84,4.76,10.34,9.8
07-12-2020,278-86-2735,Yangon,Normal,Female,Food and beverages,52.34,3.00,7.85,164.87,Cash,157.02,4.76,7.85,9.2
08-12-2020,695-28-6250,Yangon,Normal,Female,Sports and travel,43.06,5.00,10.77,226.07,Ewallet,215.30,4.76,10.77,7.7
09-12-2020,379-17-6588,Naypyitaw,Normal,Male,Fashion accessories,59.61,10.00,29.81,625.91,Cash,596.10,4.76,29.81,5.3
10-12-2020,227-50-3718,Yangon,Normal,Male,Health and beauty,14.62,5.00,3.66,76.76,Cash,73.10,4.76,3.66,4.4
11-12-2020,302-15-2162,Naypyitaw,Member,Male,Health and beauty,46.53,6.00,13.96,293.14,Credit card,279.18,4.76,13.96,4.3
12-12-2020,788-07-8452,Naypyitaw,Member,Female,Home and lifestyle,24.24,7.00,8.48,178.16,Ewallet,169.68,4.76,8.48,9.4
13-12-2020,560-49-6611,Yangon,Member,Female,Sports and travel,45.58,1.00,2.28,47.86,Cash,45.58,4.76,2.28,9.8
14-12-2020,880-35-0356,Yangon,Member,Female,Sports and travel,75.20,3.00,11.28,236.88,Ewallet,225.60,4.76,11.28,4.8
15-12-2020,585-11-6748,Mandalay,Member,Male,Sports and travel,96.80,3.00,14.52,304.92,Cash,290.40,4.76,14.52,5.3
16-12-2020,470-31-3286,Mandalay,Normal,Male,Health and beauty,14.82,3.00,2.22,46.68,Credit card,44.46,4.76,2.22,8.7
17-12-2020,152-68-2907,Yangon,Normal,Male,Food and beverages,52.20,3.00,7.83,164.43,Credit card,156.60,4.76,7.83,9.5
18-12-2020,123-35-4896,Naypyitaw,Normal,Female,Sports and travel,46.66,9.00,21.00,440.94,Ewallet,419.94,4.76,21.00,5.3
19-12-2020,258-69-7810,Naypyitaw,Normal,Female,Fashion accessories,36.85,5.00,9.21,193.46,Cash,184.25,4.76,9.21,9.2
20-12-2020,334-64-2006,Yangon,Member,Female,Home and lifestyle,70.32,2.00,7.03,147.67,Ewallet,140.64,4.76,7.03,9.6
21-12-2020,219-61-4139,Naypyitaw,Normal,Male,Electronic accessories,83.08,1.00,4.15,87.23,Ewallet,83.08,4.76,4.15,6.4
22-12-2020,881-41-7302,Naypyitaw,Normal,Female,Fashion accessories,64.99,1.00,3.25,68.24,Credit card,64.99,4.76,3.25,4.5
23-12-2020,373-09-4567,Naypyitaw,Normal,Male,Food and beverages,77.56,10.00,38.78,814.38,Ewallet,775.60,4.76,38.78,6.9
24-12-2020,642-30-6693,Mandalay,Normal,Female,Sports and travel,54.51,6.00,16.35,343.41,Ewallet,327.06,4.76,16.35,7.8
25-12-2020,484-22-8230,Naypyitaw,Member,Female,Fashion accessories,51.89,7.00,18.16,381.39,Cash,363.23,4.76,18.16,4.5
26-12-2020,830-58-2383,Mandalay,Normal,Male,Home and lifestyle,31.75,4.00,6.35,133.35,Cash,127.00,4.76,6.35,8.6
27-12-2020,559-98-9873,Yangon,Member,Female,Fashion accessories,53.65,7.00,18.78,394.33,Ewallet,375.55,4.76,18.78,5.2
28-12-2020,544-32-5024,Naypyitaw,Member,Female,Food and beverages,49.79,4.00,9.96,209.12,Credit card,199.16,4.76,9.96,6.4
29-12-2020,318-12-0304,Yangon,Normal,Male,Fashion accessories,30.61,1.00,1.53,32.14,Ewallet,30.61,4.76,1.53,5.2
30-12-2020,349-97-8902,Mandalay,Member,Male,Food and beverages,57.89,2.00,5.79,121.57,Ewallet,115.78,4.76,5.79,8.9
31-12-2020,421-95-9805,Yangon,Normal,Female,Electronic accessories,28.96,1.00,1.45,30.41,Credit card,28.96,4.76,1.45,6.2
01-01-2021,277-35-5865,Naypyitaw,Member,Female,Food and beverages,98.97,9.00,44.54,935.27,Cash,890.73,4.76,44.54,6.7
02-01-2021,789-23-8625,Mandalay,Member,Male,Fashion accessories,93.22,3.00,13.98,293.64,Cash,279.66,4.76,13.98,7.2
03-01-2021,284-54-4231,Naypyitaw,Member,Male,Sports and travel,80.93,1.00,4.05,84.98,Credit card,80.93,4.76,4.05,9.0
04-01-2021,443-59-0061,Yangon,Member,Male,Food and beverages,67.45,10.00,33.73,708.23,Ewallet,674.50,4.76,33.73,4.2
05-01-2021,509-29-3912,Yangon,Member,Female,Sports and travel,38.72,9.00,17.42,365.90,Ewallet,348.48,4.76,17.42,4.2
06-01-2021,327-40-9673,Mandalay,Member,Male,Sports and travel,72.60,6.00,21.78,457.38,Cash,435.60,4.76,21.78,6.9
07-01-2021,840-19-2096,Naypyitaw,Member,Male,Electronic accessories,87.91,5.00,21.98,461.53,Ewallet,439.55,4.76,21.98,4.4
08-01-2021,828-46-6863,Yangon,Member,Male,Food and beverages,98.53,6.00,29.56,620.74,Credit card,591.18,4.76,29.56,4.0
09-01-2021,641-96-3695,Naypyitaw,Member,Female,Fashion accessories,43.46,6.00,13.04,273.80,Ewallet,260.76,4.76,13.04,8.5
10-01-2021,420-97-3340,Yangon,Normal,Female,Food and beverages,71.68,3.00,10.75,225.79,Credit card,215.04,4.76,10.75,9.2
11-01-2021,436-54-4512,Yangon,Member,Female,Food and beverages,91.61,1.00,4.58,96.19,Cash,91.61,4.76,4.58,9.8
12-01-2021,670-79-6321,Mandalay,Member,Female,Home and lifestyle,94.59,7.00,33.11,695.24,Credit card,662.13,4.76,33.11,4.9
13-01-2021,852-62-7105,Mandalay,Normal,Female,Fashion accessories,83.25,10.00,41.63,874.13,Credit card,832.50,4.76,41.63,4.4
14-01-2021,598-06-7312,Mandalay,Member,Male,Fashion accessories,91.35,1.00,4.57,95.92,Cash,91.35,4.76,4.57,6.8
15-01-2021,135-13-8269,Mandalay,Member,Female,Food and beverages,78.88,2.00,7.89,165.65,Cash,157.76,4.76,7.89,9.1
16-01-2021,816-57-2053,Yangon,Normal,Male,Sports and travel,60.87,2.00,6.09,127.83,Ewallet,121.74,4.76,6.09,8.7
17-01-2021,628-90-8624,Mandalay,Member,Male,Health and beauty,82.58,10.00,41.29,867.09,Cash,825.80,4.76,41.29,5.0
18-01-2021,856-66-2701,Yangon,Member,Male,Home and lifestyle,53.30,3.00,8.00,167.90,Ewallet,159.90,4.76,8.00,7.5
19-01-2021,308-39-1707,Yangon,Normal,Female,Fashion accessories,12.09,1.00,0.60,12.69,Credit card,12.09,4.76,0.60,8.2
20-01-2021,149-61-1929,Yangon,Normal,Male,Sports and travel,64.19,10.00,32.10,674.00,Credit card,641.90,4.76,32.10,6.7
21-01-2021,655-07-2265,Yangon,Normal,Male,Electronic accessories,78.31,3.00,11.75,246.68,Ewallet,234.93,4.76,11.75,5.4
22-01-2021,589-02-8023,Yangon,Member,Male,Food and beverages,83.77,2.00,8.38,175.92,Credit card,167.54,4.76,8.38,7.0
23-01-2021,420-04-7590,Mandalay,Normal,Male,Home and lifestyle,99.70,3.00,14.96,314.06,Ewallet,299.10,4.76,14.96,4.7
24-01-2021,182-88-2763,Mandalay,Member,Male,Food and beverages,79.91,3.00,11.99,251.72,Credit card,239.73,4.76,11.99,5.0
25-01-2021,188-55-0967,Mandalay,Member,Male,Health and beauty,66.47,10.00,33.24,697.94,Credit card,664.70,4.76,33.24,5.0
26-01-2021,610-46-4100,Yangon,Normal,Male,Health and beauty,28.95,7.00,10.13,212.78,Credit card,202.65,4.76,10.13,6.0
27-01-2021,318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,46.20,1.00,2.31,48.51,Cash,46.20,4.76,2.31,6.3
28-01-2021,364-33-8584,Mandalay,Member,Female,Food and beverages,17.63,5.00,4.41,92.56,Cash,88.15,4.76,4.41,8.5
29-01-2021,665-63-9737,Mandalay,Normal,Male,Fashion accessories,52.42,3.00,7.86,165.12,Ewallet,157.26,4.76,7.86,7.5
30-01-2021,695-09-5146,Mandalay,Member,Female,Food and beverages,98.79,3.00,14.82,311.19,Ewallet,296.37,4.76,14.82,6.4
31-01-2021,155-45-3814,Naypyitaw,Member,Female,Electronic accessories,88.55,8.00,35.42,743.82,Ewallet,708.40,4.76,35.42,4.7
01-02-2021,794-32-2436,Mandalay,Member,Male,Electronic accessories,55.67,2.00,5.57,116.91,Ewallet,111.34,4.76,5.57,6.0
02-02-2021,131-15-8856,Naypyitaw,Member,Female,Food and beverages,72.52,8.00,29.01,609.17,Credit card,580.16,4.76,29.01,4.0
03-02-2021,273-84-2164,Naypyitaw,Member,Male,Electronic accessories,12.05,5.00,3.01,63.26,Ewallet,60.25,4.76,3.01,5.5
04-02-2021,706-36-6154,Yangon,Member,Male,Home and lifestyle,19.36,9.00,8.71,182.95,Ewallet,174.24,4.76,8.71,8.7
05-02-2021,778-89-7974,Naypyitaw,Normal,Male,Health and beauty,70.21,6.00,21.06,442.32,Cash,421.26,4.76,21.06,7.4
06-02-2021,574-31-8277,Mandalay,Member,Male,Fashion accessories,33.63,1.00,1.68,35.31,Cash,33.63,4.76,1.68,5.6
07-02-2021,859-71-0933,Naypyitaw,Member,Female,Sports and travel,15.49,2.00,1.55,32.53,Cash,30.98,4.76,1.55,6.3
08-02-2021,740-11-5257,Naypyitaw,Normal,Male,Electronic accessories,24.74,10.00,12.37,259.77,Cash,247.40,4.76,12.37,7.1
09-02-2021,369-82-2676,Mandalay,Normal,Male,Electronic accessories,75.66,5.00,18.92,397.22,Ewallet,378.30,4.76,18.92,7.8
10-02-2021,563-47-4072,Mandalay,Normal,Female,Health and beauty,55.81,6.00,16.74,351.60,Cash,334.86,4.76,16.74,9.9
11-02-2021,742-04-5161,Yangon,Member,Male,Home and lifestyle,72.78,10.00,36.39,764.19,Cash,727.80,4.76,36.39,7.3
12-02-2021,149-15-7606,Mandalay,Member,Male,Sports and travel,37.32,9.00,16.79,352.67,Ewallet,335.88,4.76,16.79,5.1
13-02-2021,133-77-3154,Mandalay,Member,Male,Fashion accessories,60.18,4.00,12.04,252.76,Credit card,240.72,4.76,12.04,9.4
14-02-2021,169-52-4504,Yangon,Normal,Female,Electronic accessories,15.69,3.00,2.35,49.42,Credit card,47.07,4.76,2.35,5.8
15-02-2021,250-81-7186,Naypyitaw,Normal,Female,Electronic accessories,99.69,1.00,4.98,104.67,Credit card,99.69,4.76,4.98,8.0
16-02-2021,562-12-5430,Yangon,Member,Female,Fashion accessories,88.15,3.00,13.22,277.67,Ewallet,264.45,4.76,13.22,7.9
17-02-2021,816-72-8853,Yangon,Member,Female,Sports and travel,27.93,5.00,6.98,146.63,Cash,139.65,4.76,6.98,5.9
18-02-2021,491-38-3499,Yangon,Member,Male,Fashion accessories,55.45,1.00,2.77,58.22,Credit card,55.45,4.76,2.77,4.9
19-02-2021,322-02-2271,Mandalay,Normal,Female,Sports and travel,42.97,3.00,6.45,135.36,Cash,128.91,4.76,6.45,9.3
20-02-2021,842-29-4695,Naypyitaw,Member,Male,Sports and travel,17.14,7.00,6.00,125.98,Credit card,119.98,4.76,6.00,7.9
21-02-2021,725-67-2480,Mandalay,Member,Female,Fashion accessories,58.75,6.00,17.63,370.13,Credit card,352.50,4.76,17.63,5.9
22-02-2021,641-51-2661,Naypyitaw,Member,Female,Food and beverages,87.10,10.00,43.55,914.55,Credit card,871.00,4.76,43.55,9.9
23-02-2021,714-02-3114,Naypyitaw,Normal,Female,Sports and travel,98.80,2.00,9.88,207.48,Cash,197.60,4.76,9.88,7.7
24-02-2021,518-17-2983,Yangon,Normal,Female,Fashion accessories,48.63,4.00,9.73,204.25,Ewallet,194.52,4.76,9.73,7.6
25-02-2021,779-42-2410,Mandalay,Member,Male,Food and beverages,57.74,3.00,8.66,181.88,Ewallet,173.22,4.76,8.66,7.7
26-02-2021,190-14-3147,Mandalay,Normal,Female,Health and beauty,17.97,4.00,3.59,75.47,Ewallet,71.88,4.76,3.59,6.4
27-02-2021,408-66-6712,Naypyitaw,Member,Female,Health and beauty,47.71,6.00,14.31,300.57,Ewallet,286.26,4.76,14.31,4.4
28-02-2021,679-22-6530,Mandalay,Normal,Female,Sports and travel,40.62,2.00,4.06,85.30,Credit card,81.24,4.76,4.06,4.1
01-03-2021,588-47-8641,Yangon,Member,Male,Fashion accessories,56.04,10.00,28.02,588.42,Ewallet,560.40,4.76,28.02,4.4
02-03-2021,642-61-4706,Mandalay,Member,Male,Food and beverages,93.40,2.00,9.34,196.14,Cash,186.80,4.76,9.34,5.5
03-03-2021,576-31-4774,Mandalay,Normal,Female,Health and beauty,73.41,3.00,11.01,231.24,Ewallet,220.23,4.76,11.01,4.0
04-03-2021,556-41-6224,Naypyitaw,Normal,Male,Health and beauty,33.64,8.00,13.46,282.58,Credit card,269.12,4.76,13.46,9.3
05-03-2021,811-03-8790,Yangon,Normal,Female,Electronic accessories,45.48,10.00,22.74,477.54,Credit card,454.80,4.76,22.74,4.8
06-03-2021,242-11-3142,Mandalay,Member,Male,Fashion accessories,83.77,2.00,8.38,175.92,Cash,167.54,4.76,8.38,4.6
07-03-2021,752-23-3760,Mandalay,Member,Female,Sports and travel,64.08,7.00,22.43,470.99,Credit card,448.56,4.76,22.43,7.3
08-03-2021,274-05-5470,Yangon,Member,Female,Food and beverages,73.47,4.00,14.69,308.57,Cash,293.88,4.76,14.69,6.0
09-03-2021,648-94-3045,Naypyitaw,Normal,Male,Health and beauty,58.95,10.00,29.48,618.98,Ewallet,589.50,4.76,29.48,8.1
10-03-2021,130-67-4723,Yangon,Member,Male,Food and beverages,48.50,6.00,14.55,305.55,Ewallet,291.00,4.76,14.55,9.4
11-03-2021,528-87-5606,Mandalay,Member,Female,Electronic accessories,39.48,1.00,1.97,41.45,Cash,39.48,4.76,1.97,6.5
12-03-2021,320-85-2052,Mandalay,Normal,Female,Sports and travel,34.81,1.00,1.74,36.55,Credit card,34.81,4.76,1.74,7.0
13-03-2021,370-96-0655,Naypyitaw,Normal,Female,Fashion accessories,49.32,6.00,14.80,310.72,Ewallet,295.92,4.76,14.80,7.1
14-03-2021,105-10-6182,Yangon,Member,Male,Fashion accessories,21.48,2.00,2.15,45.11,Ewallet,42.96,4.76,2.15,6.6
15-03-2021,510-79-0415,Mandalay,Member,Female,Sports and travel,23.08,6.00,6.92,145.40,Ewallet,138.48,4.76,6.92,4.9
16-03-2021,241-96-5076,Mandalay,Member,Female,Home and lifestyle,49.10,2.00,4.91,103.11,Credit card,98.20,4.76,4.91,6.4
17-03-2021,767-97-4650,Mandalay,Member,Female,Sports and travel,64.83,2.00,6.48,136.14,Credit card,129.66,4.76,6.48,8.0
18-03-2021,648-83-1321,Yangon,Member,Male,Home and lifestyle,63.56,10.00,31.78,667.38,Cash,635.60,4.76,31.78,4.3
19-03-2021,173-57-2300,Naypyitaw,Member,Male,Sports and travel,72.88,2.00,7.29,153.05,Cash,145.76,4.76,7.29,6.1
20-03-2021,305-03-2383,Yangon,Normal,Female,Food and beverages,67.10,3.00,10.07,211.37,Cash,201.30,4.76,10.07,7.5
21-03-2021,394-55-6384,Naypyitaw,Member,Female,Sports and travel,70.19,9.00,31.59,663.30,Cash,631.71,4.76,31.59,6.7
22-03-2021,266-20-6657,Naypyitaw,Member,Male,Food and beverages,55.04,7.00,19.26,404.54,Ewallet,385.28,4.76,19.26,5.2
23-03-2021,689-05-1884,Yangon,Member,Male,Health and beauty,48.63,10.00,24.32,510.62,Cash,486.30,4.76,24.32,8.8
24-03-2021,196-01-2849,Naypyitaw,Member,Female,Fashion accessories,73.38,7.00,25.68,539.34,Cash,513.66,4.76,25.68,9.5
25-03-2021,372-62-5264,Naypyitaw,Normal,Female,Food and beverages,52.60,9.00,23.67,497.07,Cash,473.40,4.76,23.67,7.6
26-03-2021,800-09-8606,Yangon,Member,Female,Home and lifestyle,87.37,5.00,21.84,458.69,Cash,436.85,4.76,21.84,6.6
27-03-2021,182-52-7000,Yangon,Member,Female,Sports and travel,27.04,4.00,5.41,113.57,Ewallet,108.16,4.76,5.41,6.9
28-03-2021,826-58-8051,Mandalay,Normal,Male,Home and lifestyle,62.19,4.00,12.44,261.20,Ewallet,248.76,4.76,12.44,4.3
29-03-2021,868-06-0466,Yangon,Member,Male,Electronic accessories,69.58,9.00,31.31,657.53,Credit card,626.22,4.76,31.31,7.8
30-03-2021,751-41-9720,Naypyitaw,Normal,Male,Home and lifestyle,97.50,10.00,48.75,1023.75,Ewallet,975.00,4.76,48.75,8.0
31-03-2021,626-43-7888,Naypyitaw,Normal,Female,Fashion accessories,60.41,8.00,24.16,507.44,Ewallet,483.28,4.76,24.16,9.6
01-04-2021,176-64-7711,Mandalay,Normal,Male,Food and beverages,32.32,3.00,4.85,101.81,Credit card,96.96,4.76,4.85,4.3
02-04-2021,191-29-0321,Mandalay,Member,Female,Fashion accessories,19.77,10.00,9.89,207.59,Credit card,197.70,4.76,9.89,5.0
03-04-2021,729-06-2010,Mandalay,Member,Male,Health and beauty,80.47,9.00,36.21,760.44,Cash,724.23,4.76,36.21,9.2
04-04-2021,640-48-5028,Mandalay,Member,Female,Home and lifestyle,88.39,9.00,39.78,835.29,Cash,795.51,4.76,39.78,6.3
05-04-2021,186-79-9562,Mandalay,Normal,Male,Health and beauty,71.77,7.00,25.12,527.51,Cash,502.39,4.76,25.12,8.9
06-04-2021,834-45-5519,Mandalay,Normal,Female,Electronic accessories,43.00,4.00,8.60,180.60,Ewallet,172.00,4.76,8.60,7.6
07-04-2021,162-65-8559,Naypyitaw,Member,Male,Food and beverages,68.98,1.00,3.45,72.43,Cash,68.98,4.76,3.45,4.8
08-04-2021,760-27-5490,Naypyitaw,Normal,Male,Fashion accessories,15.62,8.00,6.25,131.21,Ewallet,124.96,4.76,6.25,9.1
09-04-2021,445-30-9252,Yangon,Normal,Male,Sports and travel,25.70,3.00,3.86,80.96,Ewallet,77.10,4.76,3.86,6.1
10-04-2021,786-94-2700,Yangon,Member,Male,Food and beverages,80.62,6.00,24.19,507.91,Cash,483.72,4.76,24.19,9.1
11-04-2021,728-88-7867,Naypyitaw,Member,Female,Home and lifestyle,75.53,4.00,15.11,317.23,Ewallet,302.12,4.76,15.11,8.3
12-04-2021,183-21-3799,Naypyitaw,Normal,Female,Electronic accessories,77.63,9.00,34.93,733.60,Ewallet,698.67,4.76,34.93,7.2
13-04-2021,268-20-3585,Naypyitaw,Normal,Female,Health and beauty,13.85,9.00,6.23,130.88,Ewallet,124.65,4.76,6.23,6.0
14-04-2021,735-32-9839,Naypyitaw,Member,Male,Fashion accessories,98.70,8.00,39.48,829.08,Ewallet,789.60,4.76,39.48,8.5
15-04-2021,258-92-7466,Yangon,Normal,Female,Health and beauty,35.68,5.00,8.92,187.32,Credit card,178.40,4.76,8.92,6.6
16-04-2021,857-16-3520,Yangon,Member,Female,Fashion accessories,71.46,7.00,25.01,525.23,Ewallet,500.22,4.76,25.01,4.5
17-04-2021,482-17-1179,Yangon,Member,Male,Electronic accessories,11.94,3.00,1.79,37.61,Credit card,35.82,4.76,1.79,8.1
18-04-2021,788-21-5741,Yangon,Normal,Male,Fashion accessories,45.38,3.00,6.81,142.95,Credit card,136.14,4.76,6.81,7.2
19-04-2021,821-14-9046,Mandalay,Member,Female,Fashion accessories,17.48,6.00,5.24,110.12,Credit card,104.88,4.76,5.24,6.1
20-04-2021,418-05-0656,Mandalay,Normal,Female,Fashion accessories,25.56,7.00,8.95,187.87,Cash,178.92,4.76,8.95,7.1
21-04-2021,678-79-0726,Naypyitaw,Member,Female,Sports and travel,90.63,9.00,40.78,856.45,Cash,815.67,4.76,40.78,5.1
22-04-2021,776-68-1096,Mandalay,Normal,Male,Home and lifestyle,44.12,3.00,6.62,138.98,Credit card,132.36,4.76,6.62,7.9
23-04-2021,592-46-1692,Naypyitaw,Member,Female,Food and beverages,36.77,7.00,12.87,270.26,Cash,257.39,4.76,12.87,7.4
24-04-2021,434-35-9162,Mandalay,Member,Male,Food and beverages,23.34,4.00,4.67,98.03,Ewallet,93.36,4.76,4.67,7.4
25-04-2021,149-14-0304,Naypyitaw,Member,Female,Health and beauty,28.50,8.00,11.40,239.40,Cash,228.00,4.76,11.40,6.6
26-04-2021,442-44-6497,Naypyitaw,Member,Male,Home and lifestyle,55.57,3.00,8.34,175.05,Credit card,166.71,4.76,8.34,5.9
27-04-2021,174-64-0215,Mandalay,Normal,Male,Sports and travel,69.74,10.00,34.87,732.27,Credit card,697.40,4.76,34.87,8.9
28-04-2021,210-74-9613,Naypyitaw,Normal,Male,Fashion accessories,97.26,4.00,19.45,408.49,Ewallet,389.04,4.76,19.45,6.8
29-04-2021,299-29-0180,Mandalay,Member,Female,Home and lifestyle,52.18,7.00,18.26,383.52,Cash,365.26,4.76,18.26,9.3
30-04-2021,247-11-2470,Yangon,Member,Female,Fashion accessories,22.32,4.00,4.46,93.74,Credit card,89.28,4.76,4.46,4.4
01-05-2021,635-28-5728,Yangon,Normal,Male,Health and beauty,56.00,3.00,8.40,176.40,Ewallet,168.00,4.76,8.40,4.8
02-05-2021,756-49-0168,Yangon,Member,Male,Fashion accessories,19.70,1.00,0.99,20.69,Ewallet,19.70,4.76,0.99,9.5
03-05-2021,438-23-1242,Mandalay,Normal,Male,Electronic accessories,75.88,7.00,26.56,557.72,Ewallet,531.16,4.76,26.56,8.9
04-05-2021,238-45-6950,Mandalay,Member,Male,Food and beverages,53.72,1.00,2.69,56.41,Ewallet,53.72,4.76,2.69,6.4
05-05-2021,607-65-2441,Naypyitaw,Member,Male,Health and beauty,81.95,10.00,40.98,860.48,Credit card,819.50,4.76,40.98,6.0
06-05-2021,386-27-7606,Naypyitaw,Member,Female,Home and lifestyle,81.20,7.00,28.42,596.82,Credit card,568.40,4.76,28.42,8.1
07-05-2021,137-63-5492,Naypyitaw,Normal,Male,Electronic accessories,58.76,10.00,29.38,616.98,Ewallet,587.60,4.76,29.38,9.0
08-05-2021,197-77-7132,Mandalay,Member,Male,Electronic accessories,91.56,8.00,36.62,769.10,Ewallet,732.48,4.76,36.62,6.0
09-05-2021,805-86-0265,Yangon,Normal,Male,Home and lifestyle,93.96,9.00,42.28,887.92,Cash,845.64,4.76,42.28,9.8
10-05-2021,733-29-1227,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7.00,19.46,408.73,Cash,389.27,4.76,19.46,8.5
11-05-2021,451-73-2711,Naypyitaw,Normal,Male,Food and beverages,84.83,1.00,4.24,89.07,Ewallet,84.83,4.76,4.24,8.8
12-05-2021,373-14-0504,Yangon,Member,Female,Sports and travel,71.63,2.00,7.16,150.42,Ewallet,143.26,4.76,7.16,8.8
13-05-2021,546-80-2899,Yangon,Member,Male,Home and lifestyle,37.69,2.00,3.77,79.15,Ewallet,75.38,4.76,3.77,9.5
14-05-2021,345-68-9016,Naypyitaw,Member,Female,Sports and travel,31.67,8.00,12.67,266.03,Credit card,253.36,4.76,12.67,5.6
15-05-2021,390-17-5806,Naypyitaw,Member,Female,Food and beverages,38.42,1.00,1.92,40.34,Cash,38.42,4.76,1.92,8.6
16-05-2021,457-13-1708,Mandalay,Member,Male,Fashion accessories,65.23,10.00,32.62,684.92,Credit card,652.30,4.76,32.62,5.2
17-05-2021,664-14-2882,Naypyitaw,Member,Female,Home and lifestyle,10.53,5.00,2.63,55.28,Credit card,52.65,4.76,2.63,5.8
18-05-2021,487-79-6868,Mandalay,Member,Female,Home and lifestyle,12.29,9.00,5.53,116.14,Credit card,110.61,4.76,5.53,8.0
19-05-2021,314-23-4520,Naypyitaw,Member,Male,Health and beauty,81.23,7.00,28.43,597.04,Cash,568.61,4.76,28.43,9.0
20-05-2021,210-30-7976,Mandalay,Member,Female,Fashion accessories,22.32,4.00,4.46,93.74,Ewallet,89.28,4.76,4.46,4.1
21-05-2021,585-86-8361,Yangon,Normal,Female,Food and beverages,27.28,5.00,6.82,143.22,Credit card,136.40,4.76,6.82,8.6
22-05-2021,807-14-7833,Yangon,Member,Female,Electronic accessories,17.42,10.00,8.71,182.91,Ewallet,174.20,4.76,8.71,7.0
23-05-2021,775-72-1988,Mandalay,Normal,Male,Home and lifestyle,73.28,5.00,18.32,384.72,Ewallet,366.40,4.76,18.32,8.4
24-05-2021,288-38-3758,Naypyitaw,Member,Female,Fashion accessories,84.87,3.00,12.73,267.34,Ewallet,254.61,4.76,12.73,7.4
25-05-2021,652-43-6591,Yangon,Normal,Female,Fashion accessories,97.29,8.00,38.92,817.24,Credit card,778.32,4.76,38.92,6.2
26-05-2021,785-96-0615,Mandalay,Member,Female,Electronic accessories,35.74,8.00,14.30,300.22,Ewallet,285.92,4.76,14.30,4.9
27-05-2021,406-46-7107,Yangon,Normal,Female,Home and lifestyle,96.52,6.00,28.96,608.08,Cash,579.12,4.76,28.96,4.5
28-05-2021,250-17-5703,Yangon,Member,Male,Food and beverages,18.85,10.00,9.43,197.93,Ewallet,188.50,4.76,9.43,5.6
29-05-2021,156-95-3964,Yangon,Normal,Female,Food and beverages,55.39,4.00,11.08,232.64,Ewallet,221.56,4.76,11.08,8.0
30-05-2021,842-40-8179,Mandalay,Member,Female,Food and beverages,77.20,10.00,38.60,810.60,Credit card,772.00,4.76,38.60,5.6
31-05-2021,525-09-8450,Mandalay,Normal,Male,Electronic accessories,72.13,10.00,36.07,757.37,Credit card,721.30,4.76,36.07,4.2
01-06-2021,410-67-1709,Yangon,Member,Female,Fashion accessories,63.88,8.00,25.55,536.59,Ewallet,511.04,4.76,25.55,9.9
02-06-2021,587-73-4862,Yangon,Member,Female,Health and beauty,10.69,5.00,2.67,56.12,Ewallet,53.45,4.76,2.67,7.6
03-06-2021,787-87-2010,Yangon,Member,Male,Health and beauty,55.50,4.00,11.10,233.10,Credit card,222.00,4.76,11.10,6.6
04-06-2021,593-14-4239,Mandalay,Normal,Female,Home and lifestyle,95.46,8.00,38.18,801.86,Ewallet,763.68,4.76,38.18,4.7
05-06-2021,801-88-0346,Naypyitaw,Normal,Female,Fashion accessories,76.06,3.00,11.41,239.59,Credit card,228.18,4.76,11.41,9.8
06-06-2021,388-76-2555,Mandalay,Normal,Male,Sports and travel,13.69,6.00,4.11,86.25,Cash,82.14,4.76,4.11,6.3
07-06-2021,711-31-1234,Mandalay,Normal,Female,Electronic accessories,95.64,4.00,19.13,401.69,Cash,382.56,4.76,19.13,7.9
08-06-2021,886-54-6089,Yangon,Normal,Female,Home and lifestyle,11.43,6.00,3.43,72.01,Cash,68.58,4.76,3.43,7.7
09-06-2021,707-32-7409,Mandalay,Member,Female,Sports and travel,95.54,4.00,19.11,401.27,Ewallet,382.16,4.76,19.11,4.5
10-06-2021,759-98-4285,Naypyitaw,Member,Female,Health and beauty,85.87,7.00,30.05,631.14,Credit card,601.09,4.76,30.05,8.0
11-06-2021,201-63-8275,Naypyitaw,Member,Female,Sports and travel,67.99,7.00,23.80,499.73,Ewallet,475.93,4.76,23.80,5.7
12-06-2021,471-06-8611,Naypyitaw,Normal,Female,Food and beverages,52.42,1.00,2.62,55.04,Credit card,52.42,4.76,2.62,6.3
13-06-2021,200-16-5952,Naypyitaw,Member,Male,Food and beverages,65.65,2.00,6.57,137.87,Cash,131.30,4.76,6.57,6.0
14-06-2021,120-54-2248,Mandalay,Normal,Female,Food and beverages,28.86,5.00,7.22,151.52,Credit card,144.30,4.76,7.22,8.0
